price,area,renttype,housetype,floor,community,longtitude,latitude
5300元/月,90㎡,：整租,：2室1厅1卫,未知/28层,整租·康泉小区 2室1厅 南,'116.616683','39.906901'
2100元/月,44㎡,：整租,：1室1厅1卫,未知/16层,整租·大峪南路 1室1厅 南,'116.106921','39.939443'
5000元/月,58㎡,：整租,：2室1厅1卫,未知/6层,整租·广安门外车站东街 2室1厅 南/北,'116.352517','39.891585'
6000元/月,66㎡,：整租,：2室1厅1卫,未知/6层,整租·康家园 2室1厅 南/北,'116.520858','39.918846'
5200元/月,45㎡,：整租,：1室1厅1卫,未知/6层,整租·龙潭西里 1室1厅 西/北,'116.433777','39.886218'
4100元/月,43㎡,：整租,：1室0厅1卫,未知/16层,整租·金隅瑞和园 1室0厅 南,'116.241403','39.926709'
3100元/月,61㎡,：整租,：2室1厅1卫,未知/6层,整租·水关新村 2室1厅 南/北,'116.249025','40.218067'
6200元/月,39㎡,：整租,：1室1厅1卫,未知/12层,整租·安外西河沿 1室1厅 南,'116.41416','39.957669'
5000元/月,43㎡,：整租,：1室1厅1卫,未知/6层,整租·酒仙桥一街坊 1室1厅 南,'116.500597','39.97137'
5200元/月,45㎡,：整租,：1室0厅1卫,未知/7层,整租·壹线国际 1室0厅 南,'116.508281','39.915816'
3500元/月,76㎡,：整租,：1室1厅1卫,未知/24层,整租·京贸中心 1室1厅 西北,'116.692907','39.918773'
4800元/月,53㎡,：整租,：1室0厅1卫,未知/20层,整租·北京新天地四期 1室0厅 南,'116.612889','39.923544'
3200元/月,15㎡,：整租,：1室0厅1卫,未知/14层,整租·交大东路4号院 1室0厅 西,'116.355601','39.960388'
5200元/月,65㎡,：整租,：1室1厅1卫,未知/14层,整租·金蝉南里 1室1厅 南,'116.508909','39.868786'
5800元/月,65㎡,：整租,：1室1厅1卫,未知/20层,整租·荣丰2008 1室1厅 跃层 南,'116.343245','39.900529'
6000元/月,45㎡,：整租,：1室1厅1卫,未知/18层,整租·明光北里 1室1厅 南,'116.357168','39.973031'
3000元/月,68㎡,：整租,：2房间1卫,未知/12层,整租·i立方 2房间 南,'116.338664','39.700356'
2500元/月,43㎡,：整租,：1房间1卫,未知/15层,整租·香悦四季 1房间 南,'116.665923','40.186753'
5900元/月,56㎡,：整租,：2室1厅1卫,未知/6层,整租·潘家园小区 2室1厅 东,'116.454903','39.882809'
3600元/月,38㎡,：整租,：1室1厅1卫,未知/6层,整租·三间房南里7号院 1室1厅 南,'116.57396','39.915759'
4500元/月,51㎡,：整租,：1室1厅1卫,未知/6层,整租·华威西里 1室1厅 北,'116.460032','39.879667'
2100元/月,33㎡,：整租,：1房间1卫,未知/15层,整租·香悦四季 1房间 北,'116.665923','40.186753'
5600元/月,58㎡,：整租,：2室1厅1卫,未知/18层,整租·恬心家园 2室1厅 西,'116.363739','39.884305'
5200元/月,28㎡,：整租,：1室1厅1卫,未知/20层,整租·荣丰2008 1室1厅 复式 北,'116.343245','39.900529'
4300元/月,45㎡,：整租,：1房间1卫,未知/20层,整租·明天第一城7号院 1房间 北,'116.414421','40.053513'
5600元/月,40㎡,：整租,：1室1厅1卫,未知/5层,整租·复兴路61号院 1室1厅 南,'116.299198','39.915465'
2800元/月,50㎡,：整租,：2室1厅1卫,未知/5层,整租·燕山水泥厂 2室1厅 南,'116.185304','39.899217'
5000元/月,80㎡,：整租,：3房间1卫,未知/10层,整租·正源尚峰尚水 3房间 南,'116.188935','40.054103'
5600元/月,70㎡,：整租,：3房间2卫,未知/5层,整租·正源尚峰尚水 3房间 南/北,'116.188935','40.054103'
5800元/月,62㎡,：整租,：2室1厅1卫,未知/6层,整租·十里堡北区 2室1厅 东/西,'116.509699','39.937474'
5000元/月,49㎡,：整租,：1室1厅1卫,未知/18层,整租·甜水园北里 1室1厅 南,'116.488454','39.934583'
3800元/月,55㎡,：整租,：2室1厅1卫,未知/6层,整租·双桥六号井 2室1厅 南/北,'116.610993','39.895822'
5500元/月,54㎡,：整租,：2室1厅1卫,未知/3层,整租·北湖渠 2室1厅 南,'116.454314','40.015306'
6000元/月,62㎡,：整租,：1室1厅1卫,未知/28层,整租·炫特嘉园一期 1室1厅 东北,'116.513188','39.934977'
5900元/月,68㎡,：整租,：3室1厅1卫,未知/6层,整租·阳光南里 3室1厅 南/北,'116.34422','40.039318'
3000元/月,86㎡,：整租,：2室1厅1卫,未知/6层,整租·郝庄家园 2室1厅 南/北,'116.217807','40.226415'
5800元/月,51㎡,：整租,：2室1厅1卫,未知/6层,整租·夕照寺西里 2室1厅 东南,'116.446244','39.897173'
5300元/月,87㎡,：整租,：2室1厅1卫,未知/23层,整租·富力又一城C区 2室1厅 西/北,'116.565026','39.853112'
2500元/月,58㎡,：整租,：1室1厅1卫,未知/9层,整租·金色漫香郡北区 1室1厅 南,'116.406877','39.721464'
4500元/月,45㎡,：整租,：1室1厅1卫,未知/6层,整租·欣园小区 1室1厅 南,'116.336908','39.878778'
3000元/月,60㎡,：整租,：2室1厅1卫,未知/6层,整租·石园西区 2室1厅 南/北,'116.669988','40.116534'
5500元/月,43㎡,：整租,：1室1厅1卫,未知/16层,整租·柏林寺西 1室1厅 南,'116.42911','39.956494'
3500元/月,91㎡,：整租,：2室1厅1卫,未知/6层,整租·翠屏南里 2室1厅 南/北,'116.65474','39.889661'
4300元/月,60㎡,：整租,：1室1厅1卫,未知/6层,整租·贵园南里丁区 1室1厅 南,'116.486737','39.799085'
2950元/月,57㎡,：整租,：1室1厅1卫,未知/6层,整租·中泽家园 1室1厅 南,'116.64484','39.8809'
3500元/月,65㎡,：整租,：1室1厅1卫,未知/18层,整租·康泰园 1室1厅 南/北,'116.316644','39.76297'
1700元/月,61㎡,：整租,：2室1厅1卫,未知/6层,整租·文化路社区 2室1厅 南/北,'116.150848','39.741485'
4000元/月,73㎡,：整租,：2室1厅1卫,未知/6层,整租·建安里小区 2室1厅 南/北,'116.265368','40.228128'
5000元/月,75㎡,：整租,：2室1厅1卫,未知/15层,整租·朝阳新城六区 2室1厅 南/北,'116.561555','39.958507'
4800元/月,45㎡,：整租,：1室0厅1卫,未知/8层,整租·车站西街1号院 1室0厅 北,'116.347957','39.888886'
4200元/月,60㎡,：整租,：2室1厅1卫,未知/6层,整租·模式口西里 2室1厅 南,'116.160837','39.93931'
4800元/月,38㎡,：整租,：1房间1卫,未知/23层,整租·中海城紫鑫阁 1房间 南,'116.454135','39.850772'
2200元/月,91㎡,：整租,：2室1厅1卫,未知/4层,整租·水屯家园 2室1厅 南/北,'116.228671','40.205721'
3500元/月,61㎡,：整租,：2室1厅1卫,未知/5层,整租·北苑135号院 2室1厅 南/北,'116.644174','39.914073'
4500元/月,35㎡,：整租,：2室0厅1卫,未知/6层,整租·翠微路2号院 2室0厅 北,'116.305063','39.91533'
5500元/月,45㎡,：整租,：1室1厅1卫,未知/5层,整租·紫竹院南路14号院 1室1厅 南,'116.327549','39.943906'
2700元/月,61㎡,：整租,：2房间1卫,未知/13层,整租·天恒乐活城 2房间 西,'116.085261','39.720728'
4300元/月,82㎡,：整租,：2室1厅1卫,未知/6层,整租·绿丰家园 2室1厅 南/北,'116.585783','39.880057'
4800元/月,83㎡,：整租,：2室1厅1卫,未知/6层,整租·柏阳景园 2室1厅 南/北,'116.560906','39.879298'
3500元/月,72㎡,：整租,：2室1厅1卫,未知/16层,整租·首开国风美仑 2室1厅 南,'116.592253','39.774798'
3500元/月,69㎡,：整租,：2室1厅1卫,未知/6层,整租·福苑小区 2室1厅 南/北,'116.361705','39.761336'
4500元/月,55㎡,：整租,：2房间1卫,未知/19层,整租·金隅可乐 2房间 东南,'116.583271','39.909272'
3000元/月,46㎡,：整租,：1室1厅1卫,未知/6层,整租·北机家属院 1室1厅 东/西,'116.64378','39.898048'
6000元/月,41㎡,：整租,：1室1厅1卫,未知/16层,整租·复兴路30号院 1室1厅 南,'116.279355','39.913328'
5800元/月,49㎡,：整租,：2室1厅1卫,未知/5层,整租·定福庄南里1号院 2室1厅 南,'116.571686','39.91706'
2800元/月,69㎡,：整租,：1室1厅1卫,未知/6层,整租·石园北区 1室1厅 南/北,'116.670101','40.118729'
5000元/月,37㎡,：整租,：1室1厅1卫,未知/6层,整租·青年湖东里 1室1厅 东,'116.413053','39.962564'
3500元/月,8㎡,：整租,：1室0厅0卫,未知/6层,整租·稻香园 1室0厅 北,'116.308152','39.986695'
5700元/月,102㎡,：整租,：2室1厅2卫,未知/23层,整租·富力又一城B区 2室1厅 西北,'116.568799','39.853078'
4200元/月,61㎡,：整租,：2室1厅1卫,未知/2层,整租·世豪花园 2室1厅 南,'116.513215','39.849911'
5100元/月,37㎡,：整租,：1室1厅1卫,未知/6层,整租·新外大街15号院 1室1厅 东,'116.376448','39.969388'
4800元/月,47㎡,：整租,：1室1厅1卫,未知/5层,整租·育新花园 1室1厅 南,'116.352299','40.062427'
3800元/月,45㎡,：整租,：1室1厅1卫,未知/6层,整租·苹果园小区一区 1室1厅 南/北,'116.197167','39.935324'
5800元/月,60㎡,：整租,：1房间1卫,未知/25层,整租·旭辉奥都 1房间 西南,'116.423214','40.051429'
5600元/月,49㎡,：整租,：1室0厅1卫,未知/14层,整租·沿海赛洛城三期 1室0厅 北,'116.512372','39.900689'
